left_observation_id,right_observation_id,component,value,availability,normalization_method,source_fields,warnings
obs_d36d9fb3b1f089bbbf821e5c,obs_93659ee4b3b5fdadf510315f,d_causal,0.0,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_93659ee4b3b5fdadf510315f,d_inv,0.0,available,mean bounded relative numeric difference,invariant_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_93659ee4b3b5fdadf510315f,d_spec,0.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_93659ee4b3b5fdadf510315f,d_struct,0.0,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_d36d9fb3b1f089bbbf821e5c,obs_93659ee4b3b5fdadf510315f,d_time,0.10676496598639454,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_d36d9fb3b1f089bbbf821e5c,obs_5a7521167226bbafcd5c6ba8,d_addr,0.0,available,exact operational branch-signature match,branch_signature_id|address_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_5a7521167226bbafcd5c6ba8,d_causal,9.786664827257241e-05,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_5a7521167226bbafcd5c6ba8,d_inv,0.0,available,mean bounded relative numeric difference,invariant_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_5a7521167226bbafcd5c6ba8,d_spec,0.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_5a7521167226bbafcd5c6ba8,d_struct,0.2121212121212121,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_d36d9fb3b1f089bbbf821e5c,obs_5a7521167226bbafcd5c6ba8,d_time,0.01568408163265306,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_d36d9fb3b1f089bbbf821e5c,obs_9b1c5f0213d9d0fc1a3fff27,d_addr,0.0,available,exact operational branch-signature match,branch_signature_id|address_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_9b1c5f0213d9d0fc1a3fff27,d_causal,9.786664827257241e-05,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_9b1c5f0213d9d0fc1a3fff27,d_inv,0.0,available,mean bounded relative numeric difference,invariant_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_9b1c5f0213d9d0fc1a3fff27,d_spec,0.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_9b1c5f0213d9d0fc1a3fff27,d_struct,0.2121212121212121,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_d36d9fb3b1f089bbbf821e5c,obs_9b1c5f0213d9d0fc1a3fff27,d_time,0.09712777210884353,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_d36d9fb3b1f089bbbf821e5c,obs_062eb3c1dd90468a63227d7f,d_addr,0.0,available,exact operational branch-signature match,branch_signature_id|address_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_062eb3c1dd90468a63227d7f,d_causal,0.0002034766914045893,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_062eb3c1dd90468a63227d7f,d_inv,0.0,available,mean bounded relative numeric difference,invariant_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_062eb3c1dd90468a63227d7f,d_spec,0.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_062eb3c1dd90468a63227d7f,d_struct,0.0,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_d36d9fb3b1f089bbbf821e5c,obs_062eb3c1dd90468a63227d7f,d_time,0.011337891156462583,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_d36d9fb3b1f089bbbf821e5c,obs_e93f92e26db8b9c29005cc9e,d_addr,0.0,available,exact operational branch-signature match,branch_signature_id|address_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_e93f92e26db8b9c29005cc9e,d_causal,0.0002034766914045893,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_e93f92e26db8b9c29005cc9e,d_inv,0.0,available,mean bounded relative numeric difference,invariant_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_e93f92e26db8b9c29005cc9e,d_spec,0.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_d36d9fb3b1f089bbbf821e5c,obs_e93f92e26db8b9c29005cc9e,d_struct,0.0,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_d36d9fb3b1f089bbbf821e5c,obs_e93f92e26db8b9c29005cc9e,d_time,0.09712777210884353,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_93659ee4b3b5fdadf510315f,obs_c21d789f14a613fc6b0083e2,d_addr,0.41666666666666663,available,operational address mismatch from dominant prefix/depth fields,branch_signature_id|address_summary,
obs_93659ee4b3b5fdadf510315f,obs_c21d789f14a613fc6b0083e2,d_causal,0.37060865478912497,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_93659ee4b3b5fdadf510315f,obs_c21d789f14a613fc6b0083e2,d_inv,1.0,available,mean bounded relative numeric difference,invariant_summary,
obs_93659ee4b3b5fdadf510315f,obs_c21d789f14a613fc6b0083e2,d_spec,1.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_93659ee4b3b5fdadf510315f,obs_c21d789f14a613fc6b0083e2,d_struct,0.5,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_93659ee4b3b5fdadf510315f,obs_c21d789f14a613fc6b0083e2,d_time,0.4539871882086167,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_93659ee4b3b5fdadf510315f,obs_afd8912a0e32fb71b5407b81,d_addr,0.5416666666666666,available,operational address mismatch from dominant prefix/depth fields,branch_signature_id|address_summary,
obs_93659ee4b3b5fdadf510315f,obs_afd8912a0e32fb71b5407b81,d_causal,0.4956120480582193,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_93659ee4b3b5fdadf510315f,obs_afd8912a0e32fb71b5407b81,d_inv,1.0,available,mean bounded relative numeric difference,invariant_summary,
obs_93659ee4b3b5fdadf510315f,obs_afd8912a0e32fb71b5407b81,d_spec,1.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_93659ee4b3b5fdadf510315f,obs_afd8912a0e32fb71b5407b81,d_struct,0.5,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_93659ee4b3b5fdadf510315f,obs_afd8912a0e32fb71b5407b81,d_time,0.47212774943310654,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_93659ee4b3b5fdadf510315f,obs_ed1f0ceddbbf708b259ea1a6,d_addr,0.41666666666666663,available,operational address mismatch from dominant prefix/depth fields,branch_signature_id|address_summary,
obs_93659ee4b3b5fdadf510315f,obs_ed1f0ceddbbf708b259ea1a6,d_causal,0.37060865478912497,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_93659ee4b3b5fdadf510315f,obs_ed1f0ceddbbf708b259ea1a6,d_inv,1.0,available,mean bounded relative numeric difference,invariant_summary,
obs_93659ee4b3b5fdadf510315f,obs_ed1f0ceddbbf708b259ea1a6,d_spec,1.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_93659ee4b3b5fdadf510315f,obs_ed1f0ceddbbf708b259ea1a6,d_struct,0.5,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_93659ee4b3b5fdadf510315f,obs_ed1f0ceddbbf708b259ea1a6,d_time,0.3472222222222222,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_93659ee4b3b5fdadf510315f,obs_46ade388243f3a4581ba4489,d_addr,0.5416666666666666,available,operational address mismatch from dominant prefix/depth fields,branch_signature_id|address_summary,
obs_93659ee4b3b5fdadf510315f,obs_46ade388243f3a4581ba4489,d_causal,0.4956120480582193,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_93659ee4b3b5fdadf510315f,obs_46ade388243f3a4581ba4489,d_inv,1.0,available,mean bounded relative numeric difference,invariant_summary,
obs_93659ee4b3b5fdadf510315f,obs_46ade388243f3a4581ba4489,d_spec,1.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_93659ee4b3b5fdadf510315f,obs_46ade388243f3a4581ba4489,d_struct,0.5,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_93659ee4b3b5fdadf510315f,obs_46ade388243f3a4581ba4489,d_time,0.42261904195011335,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_93659ee4b3b5fdadf510315f,obs_8de73c59341ac382087fba03,d_addr,0.41666666666666663,available,operational address mismatch from dominant prefix/depth fields,branch_signature_id|address_summary,
obs_93659ee4b3b5fdadf510315f,obs_8de73c59341ac382087fba03,d_causal,0.3706120929190226,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_93659ee4b3b5fdadf510315f,obs_8de73c59341ac382087fba03,d_inv,1.0,available,mean bounded relative numeric difference,invariant_summary,
obs_93659ee4b3b5fdadf510315f,obs_8de73c59341ac382087fba03,d_spec,1.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_93659ee4b3b5fdadf510315f,obs_8de73c59341ac382087fba03,d_struct,0.7121212121212122,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_93659ee4b3b5fdadf510315f,obs_8de73c59341ac382087fba03,d_time,0.4398148072562358,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_93659ee4b3b5fdadf510315f,obs_4b958084812d6435763f9a05,d_addr,0.47916666666666663,available,operational address mismatch from dominant prefix/depth fields,branch_signature_id|address_summary,
obs_93659ee4b3b5fdadf510315f,obs_4b958084812d6435763f9a05,d_causal,0.43314260027361723,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_93659ee4b3b5fdadf510315f,obs_4b958084812d6435763f9a05,d_inv,1.0,available,mean bounded relative numeric difference,invariant_summary,
obs_93659ee4b3b5fdadf510315f,obs_4b958084812d6435763f9a05,d_spec,1.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_93659ee4b3b5fdadf510315f,obs_4b958084812d6435763f9a05,d_struct,0.7121212121212122,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_93659ee4b3b5fdadf510315f,obs_4b958084812d6435763f9a05,d_time,0.45323132086167794,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_93659ee4b3b5fdadf510315f,obs_ea0aca853f3046642f451b7d,d_addr,0.41666666666666663,available,operational address mismatch from dominant prefix/depth fields,branch_signature_id|address_summary,
obs_93659ee4b3b5fdadf510315f,obs_ea0aca853f3046642f451b7d,d_causal,0.3706120929190226,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_93659ee4b3b5fdadf510315f,obs_ea0aca853f3046642f451b7d,d_inv,1.0,available,mean bounded relative numeric difference,invariant_summary,
obs_93659ee4b3b5fdadf510315f,obs_ea0aca853f3046642f451b7d,d_spec,1.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_93659ee4b3b5fdadf510315f,obs_ea0aca853f3046642f451b7d,d_struct,0.7121212121212122,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_93659ee4b3b5fdadf510315f,obs_ea0aca853f3046642f451b7d,d_time,0.35685941609977323,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_93659ee4b3b5fdadf510315f,obs_1163ec91dc845e4ed94d462a,d_addr,0.47916666666666663,available,operational address mismatch from dominant prefix/depth fields,branch_signature_id|address_summary,
obs_93659ee4b3b5fdadf510315f,obs_1163ec91dc845e4ed94d462a,d_causal,0.43314260027361723,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_93659ee4b3b5fdadf510315f,obs_1163ec91dc845e4ed94d462a,d_inv,1.0,available,mean bounded relative numeric difference,invariant_summary,
obs_93659ee4b3b5fdadf510315f,obs_1163ec91dc845e4ed94d462a,d_spec,1.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_93659ee4b3b5fdadf510315f,obs_1163ec91dc845e4ed94d462a,d_struct,0.7121212121212122,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_93659ee4b3b5fdadf510315f,obs_1163ec91dc845e4ed94d462a,d_time,0.3472222222222222,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_93659ee4b3b5fdadf510315f,obs_d6eeaa59b08b0f1c4897f8db,d_addr,0.41666666666666663,available,operational address mismatch from dominant prefix/depth fields,branch_signature_id|address_summary,
obs_93659ee4b3b5fdadf510315f,obs_d6eeaa59b08b0f1c4897f8db,d_causal,0.3706158030802796,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_93659ee4b3b5fdadf510315f,obs_d6eeaa59b08b0f1c4897f8db,d_inv,1.0,available,mean bounded relative numeric difference,invariant_summary,
obs_93659ee4b3b5fdadf510315f,obs_d6eeaa59b08b0f1c4897f8db,d_spec,1.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_93659ee4b3b5fdadf510315f,obs_d6eeaa59b08b0f1c4897f8db,d_struct,0.5,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_93659ee4b3b5fdadf510315f,obs_d6eeaa59b08b0f1c4897f8db,d_time,0.44264929705215417,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_93659ee4b3b5fdadf510315f,obs_86701919f4db014d1d236f54,d_addr,0.41666666666666663,available,operational address mismatch from dominant prefix/depth fields,branch_signature_id|address_summary,
obs_93659ee4b3b5fdadf510315f,obs_86701919f4db014d1d236f54,d_causal,0.3712547256597416,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_93659ee4b3b5fdadf510315f,obs_86701919f4db014d1d236f54,d_inv,1.0,available,mean bounded relative numeric difference,invariant_summary,
obs_93659ee4b3b5fdadf510315f,obs_86701919f4db014d1d236f54,d_spec,1.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_93659ee4b3b5fdadf510315f,obs_86701919f4db014d1d236f54,d_struct,0.7121212121212122,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_93659ee4b3b5fdadf510315f,obs_86701919f4db014d1d236f54,d_time,0.4420823752834467,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_93659ee4b3b5fdadf510315f,obs_8c347ec96417e5677cdb8ad0,d_addr,0.41666666666666663,available,operational address mismatch from dominant prefix/depth fields,branch_signature_id|address_summary,
obs_93659ee4b3b5fdadf510315f,obs_8c347ec96417e5677cdb8ad0,d_causal,0.3706158030802796,available,"bounded causal-depth, acyclicity, and order-compatibility differences",causal_summary,
obs_93659ee4b3b5fdadf510315f,obs_8c347ec96417e5677cdb8ad0,d_inv,1.0,available,mean bounded relative numeric difference,invariant_summary,
obs_93659ee4b3b5fdadf510315f,obs_8c347ec96417e5677cdb8ad0,d_spec,1.0,available,mean bounded relative low-mode descriptor difference,spectral_low_mode_summary,
obs_93659ee4b3b5fdadf510315f,obs_8c347ec96417e5677cdb8ad0,d_struct,0.5,available,edge-set Jaccard plus bounded edge-count drift,influence_edge_summary.edges|influence_edge_summary.edge_count,
obs_93659ee4b3b5fdadf510315f,obs_8c347ec96417e5677cdb8ad0,d_time,0.35685941609977323,available,event-chain rank distance plus tau-grid normalized event-time drift,event_chain_summary.chain_signature|event_chain_summary.event_times,
obs_93659ee4b3b5fdadf510315f,obs_624a249c44d428f10aa73463,d_addr,0.41666666666666663,available,operational address mismatch from dominant prefix/depth fields,branch_signature_id|address_summary,
